datetime	AR	CO	MX	PE	CL	EC	VE	CR	GT	SV	UY	PY	PA	HN	NI	DO	BO	CU	PR	ES
2019-05-11 14:20:00	13119	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 14:20:01	NULL	99212	103508	30166	18785	3289	19975	1809	3973	3479	3289	229	1137	3289	326	634	299	28	100	2595
2019-05-11 15:20:00	13103	NULL	103444	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 15:20:01	NULL	99080	NULL	30166	18761	3289	19972	1807	3969	3470	3289	229	1137	3289	326	634	299	28	100	2595
2019-05-11 16:20:01	13052	99026	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 16:20:02	NULL	NULL	103359	30102	18742	3289	19967	1804	3959	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3471	3281	229	1137	3281	325	634	299	NULL	NULL	NULL
2019-05-11 16:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28	100	2595
2019-05-11 17:20:01	NULL	98898	103279	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 17:20:02	13025	NULL	NULL	30092	18712	3281	19967	1802	3948	3471	3280	229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 17:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1136	3281	325	634	299	28	100	2595
2019-05-11 18:20:00	NULL	98719	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 18:20:02	13000	NULL	103163	30077	18674	3276	19966	1801	3943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3471	3276	229	1136	3276	325	634	299	28	100	2595
2019-05-11 19:20:00	NULL	98682	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 19:20:01	12981	NULL	103125	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 19:20:03	NULL	NULL	NULL	30017	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:02	NULL	98670	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:04	12978	NULL	103122	30015	18616	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:05	NULL	NULL	NULL	NULL	NULL	3274	19961	1802	3938	3471	3274	229	1136	3274	325	634	299	28	100	2595
2019-05-11 21:20:01	12973	98650	NULL	30006	18614	3272	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 21:20:03	NULL	NULL	103101	NULL	NULL	NULL	19960	1802	3937	3470	3272	229	1136	3270	325	634	299	28	100	2594
2019-05-11 22:20:02	12972	98658	103084	30001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 22:20:04	NULL	NULL	NULL	NULL	18609	3270	19960	1801	3933	3472	3270	229	1136	3270	325	634	299	28	100	2594
2019-05-11 23:20:00	12970	98658	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:01	NULL	NULL	103059	29995	18607	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:02	NULL	NULL	NULL	NULL	NULL	3269	19959	1800	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3928	3472	3269	229	1136	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3269	325	634	299	28	100	2594
2019-05-12 00:20:01	12968	98660	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 00:20:03	NULL	NULL	103036	29993	18604	3268	19958	1800	3927	3472	3268	229	1136	3268	325	634	299	28	100	2594
2019-05-12 01:20:00	12968	98682	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 01:20:02	NULL	NULL	103005	29997	18604	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 01:20:03	NULL	NULL	NULL	NULL	NULL	3268	19957	1800	3927	3472	3268	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	229	1136	3268	325	634	299	28	100	2594
2019-05-12 02:20:01	12968	98658	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 02:20:02	NULL	NULL	103023	29998	18602	3268	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:02	NULL	98658	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:03	NULL	NULL	NULL	NULL	18601	3267	19957	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:04	12968	NULL	103026	30009	NULL	NULL	NULL	1800	3928	3472	3267	229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1136	3267	325	633	299	28	100	2594
2019-05-12 04:20:01	NULL	98659	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 04:20:02	NULL	NULL	103021	30012	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 04:20:03	12968	NULL	NULL	NULL	18601	3267	19957	1800	3928	NULL	3267	229	1136	3267	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 04:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3471	NULL	NULL	NULL	NULL	325	633	299	28	100	2594
2019-05-12 05:20:01	NULL	98666	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 05:20:02	12968	NULL	103007	30006	18601	3267	19957	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 05:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1800	3928	3471	3267	229	1136	3267	319	NULL	NULL	NULL	NULL	NULL
2019-05-12 05:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	633	299	28	100	2594
2019-05-12 06:20:01	12968	98660	103042	30007	NULL	3266	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 06:20:02	NULL	NULL	NULL	NULL	18601	NULL	19957	1800	3928	3471	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 06:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3266	229	NULL	3266	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 06:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1136	NULL	319	633	299	28	100	2594
2019-05-12 07:20:01	12967	98657	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 07:20:03	NULL	NULL	103045	30007	18601	3266	19957	1800	3927	3471	3266	229	1136	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 07:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3266	319	633	299	NULL	100	NULL
2019-05-12 07:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28	NULL	2594
2019-05-12 08:20:00	NULL	98616	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 08:20:02	12964	NULL	103042	30004	18596	3266	19957	1800	3926	3471	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 08:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3266	229	1136	3266	319	633	299	28	100	2594
2019-05-12 09:20:01	12958	98477	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 09:20:03	NULL	NULL	102984	29980	18581	3266	19957	1800	3924	3470	3265	229	1136	3266	NULL	633	NULL	28	NULL	NULL
2019-05-12 09:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	318	NULL	299	NULL	100	2594
2019-05-12 10:20:01	12915	98394	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 10:20:03	NULL	NULL	102878	29955	18535	3263	19957	1797	3917	3469	3263	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 11:20:03	12891	98220	102821	29926	18504	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 11:20:04	NULL	NULL	NULL	NULL	NULL	3263	19957	1788	3902	3444	3263	229	1136	3263	318	633	299	28	100	2594
2019-05-12 12:20:00	NULL	98140	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 12:20:02	12862	NULL	102690	29906	18439	3230	19957	NULL	3898	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 12:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1787	NULL	3440	3230	229	1136	3230	316	629	299	28	94	2594
2019-05-12 13:20:00	12837	98067	102555	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 13:20:01	NULL	NULL	NULL	29893	18405	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 13:20:02	NULL	NULL	NULL	NULL	NULL	3230	19957	1781	3893	3424	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 13:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3230	229	1136	3230	316	629	299	NULL	NULL	NULL
2019-05-12 13:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28	94	2594
2019-05-12 14:20:01	NULL	97979	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 14:20:03	NULL	NULL	102431	29877	NULL	3214	19952	1780	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 14:20:04	12818	NULL	NULL	NULL	18382	NULL	NULL	NULL	3892	3424	NULL	229	NULL	3214	316	629	NULL	NULL	NULL	2594
2019-05-12 14:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3214	NULL	1136	NULL	NULL	NULL	299	28	94	NULL
2019-05-12 15:20:01	12799	97874	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 15:20:02	NULL	NULL	102366	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 15:20:03	NULL	NULL	NULL	29868	18372	3214	19952	1778	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 15:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3886	3417	3214	229	1136	NULL	NULL	629	NULL	NULL	NULL	NULL
2019-05-12 15:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3214	316	NULL	299	28	94	2594
2019-05-12 16:20:00	12776	97732	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 16:20:01	NULL	NULL	102271	29842	18336	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 16:20:02	NULL	NULL	NULL	NULL	NULL	3214	19952	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1769	3873	3415	3214	229	1136	3214	315	629	NULL	NULL	NULL	NULL
2019-05-12 16:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	299	28	94	2587
2019-05-12 17:20:00	NULL	97585	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 17:20:01	12760	NULL	102171	NULL	NULL	NULL	19952	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 17:20:02	NULL	NULL	NULL	29765	18313	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 18:20:02	12685	97451	102052	29723	18276	3197	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	19952	1759	3860	3407	3197	229	1136	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 18:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3197	315	NULL	NULL	NULL	NULL	NULL
2019-05-12 18:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	629	298	28	94	2587
2019-05-12 19:20:01	NULL	97393	101949	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 19:20:02	12682	NULL	NULL	29719	18260	3194	19952	1759	3857	NULL	3194	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 19:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3405	NULL	229	1136	3194	315	627	298	28	94	2587
2019-05-12 20:20:01	12683	97406	NULL	29709	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 20:20:02	NULL	NULL	101911	NULL	18236	3194	19952	1759	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 20:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3857	3405	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 20:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3193	229	1136	3193	315	NULL	298	NULL	NULL	NULL
2019-05-12 20:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	627	NULL	28	94	2587
2019-05-12 21:20:00	NULL	97370	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 21:20:01	12679	NULL	101902	29691	18216	3193	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	19952	1757	3857	3404	3193	229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 21:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1136	3193	315	627	NULL	NULL	NULL	NULL
2019-05-12 21:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	298	28	NULL	NULL
2019-05-12 21:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	94	2587
2019-05-12 22:20:01	12677	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 22:20:02	NULL	97309	101893	29688	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 22:20:04	NULL	NULL	NULL	NULL	18212	3192	19950	1755	3853	3404	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 22:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3192	229	1136	3192	315	627	298	28	94	2587
2019-05-12 23:20:01	NULL	97305	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 23:20:02	12676	NULL	101868	29690	18205	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 23:20:03	NULL	NULL	NULL	NULL	NULL	3192	19950	1755	3853	3404	3192	229	1136	3192	315	627	298	28	94	2587
2019-05-13 00:20:01	NULL	97292	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 00:20:03	12685	NULL	101866	29691	18201	3191	19952	1755	3853	3404	3191	229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 00:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1136	3191	315	627	298	28	94	2587
2019-05-13 01:20:02	NULL	97319	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 01:20:04	12685	NULL	101877	29672	18202	3191	19952	1755	3852	NULL	3191	229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 01:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3405	NULL	NULL	1136	3191	315	627	298	28	94	2587
2019-05-13 02:20:00	NULL	97335	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 02:20:01	12694	NULL	101884	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 02:20:02	NULL	NULL	NULL	29678	18203	3191	19952	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 02:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1755	3852	3405	3191	229	1136	3191	315	627	298	28	94	2587
2019-05-13 03:20:00	NULL	97353	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 03:20:01	12695	NULL	NULL	29688	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 03:20:02	NULL	NULL	101901	NULL	18206	3191	19952	1755	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 03:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3852	3405	3191	229	1136	3191	315	627	298	NULL	NULL	NULL
2019-05-13 03:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28	94	2587
2019-05-13 04:20:00	12695	97349	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 04:20:01	NULL	NULL	101944	29689	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 04:20:02	NULL	NULL	NULL	NULL	18208	3191	19950	1755	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 04:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3851	3405	3191	229	1136	3191	315	627	NULL	NULL	NULL	NULL
2019-05-13 04:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	298	28	94	2587
2019-05-13 05:20:01	12695	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 05:20:03	NULL	97349	101986	29699	18214	3191	19950	1755	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 05:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3851	3407	3191	229	1136	3191	315	627	298	28	94	2587
2019-05-13 06:20:01	12695	97348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 06:20:03	NULL	NULL	101996	29698	18213	3191	19950	1755	3851	3407	3191	229	1136	3191	315	627	298	28	94	2587
2019-05-13 07:20:01	12695	97341	101996	29698	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 07:20:02	NULL	NULL	NULL	NULL	18213	3191	19950	1755	3851	3407	3191	229	1136	3191	315	627	298	28	94	2587
2019-05-13 08:20:00	NULL	97309	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 08:20:01	12695	NULL	101992	29697	18213	3191	19950	1749	3844	3387	3191	229	1136	3191	315	627	298	28	94	2587
2019-05-13 09:20:00	NULL	97170	101968	NULL	18173	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 09:20:01	12691	NULL	NULL	29656	NULL	3170	19950	1747	3838	3383	3171	229	1136	3170	314	627	298	28	94	2587
2019-05-13 10:20:00	12677	97058	101875	NULL	18120	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 10:20:01	NULL	NULL	NULL	29635	NULL	3161	19949	1742	3835	3377	3165	229	1136	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3161	313	627	298	28	94	2588
2019-05-13 11:20:00	NULL	96949	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 11:20:01	12665	NULL	101743	29608	18084	3155	19946	1737	3828	3372	3155	229	1134	3155	313	627	298	28	94	2590
2019-05-13 12:20:00	12650	96758	101591	29584	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 12:20:01	NULL	NULL	NULL	NULL	18067	3148	19551	1733	3817	3366	3146	229	1120	3148	313	627	298	28	94	2590
2019-05-13 14:20:00	NULL	97040	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 14:20:01	NULL	NULL	101256	29548	18080	3183	19728	1745	3813	3388	3185	230	1110	3187	323	NULL	NULL	NULL	NULL	NULL
2019-05-13 14:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	630	299	28	94	2591
2019-05-13 14:20:05	12693	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 15:20:00	NULL	97098	101154	29596	18101	3184	19726	1745	3814	3385	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-13 15:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3184	230	1125	3184	323	631	299	28	94	2591
2019-05-13 15:20:05	12708	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
